drug_name,smiles,inchikey,status,resolved_name
SARAFLOXACIN,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,,OK,SARAFLOXACIN
SARAFLOXACIN HYDROCHLORIDE,,,Manual,SARAFLOXACIN HYDROCHLORIDE
SARIDEGIB,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,,OK,SARIDEGIB
SARPOGRELATE,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,,OK,SARPOGRELATE
SAVOLITINIB,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,,OK,SAVOLITINIB
SAXAGLIPTIN,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O,,OK,SAXAGLIPTIN
SB 202190,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,OK,SB 202190
SB 206553,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,,OK,SB 206553
SB 228357,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cccnc3)c1)CC2,,OK,SB 228357
SB 239063,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,,OK,SB 239063
SB-3CT,O=S(=O)(CC1CS1)c1ccc(Oc2ccccc2)cc1,,OK,SB-3CT
SB-505124,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,,OK,SB-505124
SB-612111,Cc1cccc2c1CC[C@H](CN1CCC(c3c(Cl)cccc3Cl)CC1)C[C@@H]2O,,OK,SB-612111
SB-705498,O=C(Nc1ccccc1Br)N[C@H]1CCN(c2ccc(C(F)(F)F)cn2)C1,,OK,SB-705498
SB-743921,Cc1ccc(C(=O)N(CCCN)C(c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1,,OK,SB-743921
SB-747651A,CCn1c(-c2nonc2N)nc2cncc(CNC3CCNCC3)c21,,OK,SB-747651A
SB1317,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,,OK,SB1317
SC-514,CCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,,OK,SC-514
SC144,O=C(NNc1nc2cc(F)ccc2n2cccc12)c1cnccn1,,OK,SC144
SCH-79797,Cc1ccccc1C(c1ccccc1C)N1C2CCC1CC(O)(c1ccccc1)C2,,OK,SCH-79797
SCH772984,O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)C1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,,OK,SCH772984
SCHEMBL10015658,,,Manual,SCHEMBL10015658
SCHEMBL10643980,,,Manual,SCHEMBL10643980
SCHEMBL11752,,,Manual,SCHEMBL11752
SCHEMBL12175228,,,Manual,SCHEMBL12175228
SCHEMBL12880048,,,Manual,SCHEMBL12880048
SCHEMBL13210325,,,Manual,SCHEMBL13210325
SCHEMBL1351190,,,Manual,SCHEMBL1351190
SCHEMBL13739290,,,Manual,SCHEMBL13739290
SCHEMBL147320,,,Manual,SCHEMBL147320
SCHEMBL1557791,,,Manual,SCHEMBL1557791
SCHEMBL1559365,,,Manual,SCHEMBL1559365
SCHEMBL15622193,,,Manual,SCHEMBL15622193
SCHEMBL15691525,,,Manual,SCHEMBL15691525
SCHEMBL16606206,,,Manual,SCHEMBL16606206
SCHEMBL1737451,,,Manual,SCHEMBL1737451
SCHEMBL17378613,,,Manual,SCHEMBL17378613
SCHEMBL17971367,,,Manual,SCHEMBL17971367
SCHEMBL18308248,,,Manual,SCHEMBL18308248
SCHEMBL185621,,,Manual,SCHEMBL185621
SCHEMBL1946862,,,Manual,SCHEMBL1946862
SCHEMBL19918218,,,Manual,SCHEMBL19918218
SCHEMBL20400776,,,Manual,SCHEMBL20400776
SCHEMBL20501483,,,Manual,SCHEMBL20501483
SCHEMBL20734874,,,Manual,SCHEMBL20734874
SCHEMBL2105915,,,Manual,SCHEMBL2105915
SCHEMBL2227980,,,Manual,SCHEMBL2227980
SCHEMBL224883,,,Manual,SCHEMBL224883
SCHEMBL2250091,,,Manual,SCHEMBL2250091
SCHEMBL2263525,,,Manual,SCHEMBL2263525
SCHEMBL2547935,,,Manual,SCHEMBL2547935
SCHEMBL2610023,,,Manual,SCHEMBL2610023
SCHEMBL2671137,,,Manual,SCHEMBL2671137
SCHEMBL2929203,,,Manual,SCHEMBL2929203
SCHEMBL326516,,,Manual,SCHEMBL326516
SCHEMBL3313928,,,Manual,SCHEMBL3313928
SCHEMBL3315478,,,Manual,SCHEMBL3315478
SCHEMBL3469160,,,Manual,SCHEMBL3469160
SCHEMBL3489513,,,Manual,SCHEMBL3489513
SCHEMBL3612563,,,Manual,SCHEMBL3612563
SCHEMBL3954849,,,Manual,SCHEMBL3954849
SCHEMBL3958507,,,Manual,SCHEMBL3958507
SCHEMBL453656,,,Manual,SCHEMBL453656
SCHEMBL6464278,,,Manual,SCHEMBL6464278
SCHEMBL6874948,,,Manual,SCHEMBL6874948
SCHEMBL82368,,,Manual,SCHEMBL82368
SCHEMBL8771394,,,Manual,SCHEMBL8771394
SCHISANDRIN B,,,Manual,SCHISANDRIN B
SCLAREOL,C=CC(C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O,,OK,SCLAREOL
SCLAREOLIDE,CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)[C@@H](O)C[C@@H]12,,OK,SCLAREOLIDE
SCOPINE,CN1[C@@H]2C[C@@H](O)C[C@H]1[C@@H]1O[C@@H]12,,OK,SCOPINE
SCOPINE HYDROCHLORIDE,,,Manual,SCOPINE HYDROCHLORIDE
SCOPOLAMINE BUTYLBROMIDE,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,,OK,SCOPOLAMINE BUTYLBROMIDE
SCOPOLAMINE HYDROBROMIDE,Br.CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.O.O.O,,OK,SCOPOLAMINE HYDROBROMIDE
SCRIPTAID,O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,,OK,SCRIPTAID
SD-06,O=C(Nc1ccc(Cl)c(Cl)c1)Nn1cnnc1,,OK,SD-06
SD-208,Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,,OK,SD-208
SDZ HTF 919,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,,OK,SDZ HTF 919
SECINH3,COc1nc(-c2ccc3c(c2)OCO3)n(-c2ccc(NC(=O)CSc3ccccc3)cc2)n1,,OK,SECINH3
SECNIDAZOLE,Cc1ncc([N+](=O)[O-])n1CC(C)O,,OK,SECNIDAZOLE
SECOISOLARICIRESINOL,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,,OK,SECOISOLARICIRESINOL
SELEGILINE,C#CCN(C)[C@H](C)Cc1ccccc1.Cl,,OK,SELEGILINE
SELEGILINE HYDROCHLORIDE,,,Manual,SELEGILINE HYDROCHLORIDE
SELENOMETHIONINE,C[Se]CCC(N)C(=O)O,,OK,SELENOMETHIONINE
SELETALISIB,[O-][n+]1cccc(-c2nc3c(Cl)cccc3cc2[C@@H](Nc2ncnc3cccnc23)C(F)(F)F)c1,,OK,SELETALISIB
SELINEXOR,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,,OK,SELINEXOR
SELONSERTIB,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,,OK,SELONSERTIB
SELUMETINIB,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,,OK,SELUMETINIB
SEMAGACESTAT,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@H]1C(=O)N(C)CCc2ccccc21,,OK,SEMAGACESTAT
SEMAXANIB,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,,OK,SEMAXANIB
SENEXIN B,,,Manual,SENEXIN B
SEOCALCITOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/C=C/C(O)(CC)CC)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,,OK,SEOCALCITOL
SEPANTRONIUM,COCCN1C(C)=[N+](Cc2cnccn2)C2Cc3ccccc3CC21.[Br-],,OK,SEPANTRONIUM
SERABELISIB,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,,OK,SERABELISIB
SERATRODAST,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,,OK,SERATRODAST
SERDEMETAN,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,,OK,SERDEMETAN
SEROTONIN HYDROCHLORIDE,,,Manual,SEROTONIN HYDROCHLORIDE
SERTACONAZOLE NITRATE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,,OK,SERTACONAZOLE NITRATE
SERTRALINE,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,OK,SERTRALINE
SERTRALINE HYDROCHLORIDE,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,,OK,SERTRALINE HYDROCHLORIDE
SESAMIN,c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2,,OK,SESAMIN
SEVITERONEL,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1,,OK,SEVITERONEL
SF1670,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,,OK,SF1670
SF2523,O=c1cc(N2CCOCC2)oc2c(-c3ccc4c(c3)OCCO4)csc12,,OK,SF2523
SGC-CBP30,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,,OK,SGC-CBP30
SGC0946,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@@H]1O.Cl,,OK,SGC0946
SGC2085,Cc1cc(C)cc(Oc2ccc(CNC(=O)[C@H](C)N)cc2C)c1,,OK,SGC2085
SGC707,O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1,,OK,SGC707
SGI-1027,Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1,,OK,SGI-1027
SGI-1776,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,,OK,SGI-1776
SGI-7079,Cc1c[nH]c2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc(-c3cccc(CC#N)c3)c12,,OK,SGI-7079
SGX-523,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,,OK,SGX-523
SHIKIMIC ACID,,,Manual,SHIKIMIC ACID
SHIKONIN,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,,OK,SHIKONIN
SHP099,Cc1nc(N2CCC(C)(N)CC2)c(CO)nc1-c1cccc(Cl)c1Cl,,OK,SHP099
SIBUTRAMINE,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl.O,,OK,SIBUTRAMINE
SID 7969543,CCOC(=O)C(C)Oc1cccc2c(=O)n(CC(=O)Nc3ccc4c(c3)OCCO4)ccc12,,OK,SID 7969543
SILDENAFIL,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,,OK,SILDENAFIL
SILDENAFIL CITRATE,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,,OK,SILDENAFIL CITRATE
SILIBININ,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)c(O)cc5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,,OK,SILIBININ
SILMITASERTIB,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,,OK,SILMITASERTIB
SILODOSIN,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,,OK,SILODOSIN
SILYBIN,COc1cc([C@@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@H]2CO)ccc1O,,OK,SILYBIN
SIMEPREVIR,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)[N-]S(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C.[Na+],,OK,SIMEPREVIR
SIMUROSERTIB,Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1,,OK,SIMUROSERTIB
SIMVASTATIN,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,,OK,SIMVASTATIN
SINOMENINE,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,,OK,SINOMENINE
SIPATRIGINE,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,,OK,SIPATRIGINE
SIPONIMOD,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,,OK,SIPONIMOD
SIRTINOL,C[C@@H](NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,,OK,SIRTINOL
SITAFLOXACIN HYDRATE,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2.O,,OK,SITAFLOXACIN HYDRATE
SITAGLIPTIN,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O,,OK,SITAGLIPTIN
SITAGLIPTIN PHOSPHATE MONOHYDRATE,,,Manual,SITAGLIPTIN PHOSPHATE MONOHYDRATE
SITAXSENTAN,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+],,OK,SITAXSENTAN
SITAXSENTAN SODIUM,,,Manual,SITAXSENTAN SODIUM
SITRAVATINIB,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1,,OK,SITRAVATINIB
SIVELESTAT,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,,OK,SIVELESTAT
SJ-172550,CCOc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc(Cl)c1OCC(=O)OC,,OK,SJ-172550
SJG-136,C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1,,OK,SJG-136
SKEPINONE-L,,,Manual,SKEPINONE-L
SKF 89976A,Cl.O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,,OK,SKF 89976A
SKI II,,,Manual,SKI II
SL 0101-1,,,Manual,SL 0101-1
SL327,N#C/C(=C(\N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,,OK,SL327
SM-164,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CCC(C(=O)N[C@@H](c3ccccc3)c3cn(CCCCc4ccc(CCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,OK,SM-164
SMI-4A,,,Manual,SMI-4A
SNS-032,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,,OK,SNS-032
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,,OK,SNS-314
SNS-314 MESYLATE,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,,OK,SNS-314 MESYLATE
SNX-2112,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,,OK,SNX-2112
SODIUM 4-AMINOHIPPURATE HYDRATE,,,Manual,SODIUM 4-AMINOHIPPURATE HYDRATE
SODIUM 4-AMINOSALICYLATE,,,Manual,SODIUM 4-AMINOSALICYLATE
SODIUM 4-PHENYLBUTYRATE,,,Manual,SODIUM 4-PHENYLBUTYRATE
SODIUM ASCORBATE,,,Manual,SODIUM ASCORBATE
SODIUM DANSHENSU,,,Manual,SODIUM DANSHENSU
SODIUM DIETHYLDITHIOCARBAMATE TRIHYDRATE,,,Manual,SODIUM DIETHYLDITHIOCARBAMATE TRIHYDRATE
SODIUM NITRITE,,,Manual,SODIUM NITRITE
SODIUM PICOSULFATE,,,Manual,SODIUM PICOSULFATE
SODIUM SALICYLATE,,,Manual,SODIUM SALICYLATE
SODIUM VALPROATE,,,Manual,SODIUM VALPROATE
SOFOSBUVIR,,,Manual,SOFOSBUVIR
SOLCITINIB,,,Manual,SOLCITINIB
SOLIFENACIN SUCCINATE,,,Manual,SOLIFENACIN SUCCINATE
SONIDEGIB,,,Manual,SONIDEGIB
SONOLISIB,,,Manual,SONOLISIB
SOPHOCARPINE,,,Manual,SOPHOCARPINE
SORAFENIB,,,Manual,SORAFENIB
SORAFENIB TOSYLATE,,,Manual,SORAFENIB TOSYLATE
SOTALOL,,,Manual,SOTALOL
SOTRASTAURIN,,,Manual,SOTRASTAURIN
SPARFLOXACIN,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,,OK,SPARFLOXACIN
SPAUTIN-1,,,Manual,SPAUTIN-1
SPECTINOMYCIN HCL,,,Manual,SPECTINOMYCIN HCL
SPECTRUM_000880,,,Manual,SPECTRUM_000880
SPECTRUM_001978,,,Manual,SPECTRUM_001978
SPERMIDINE,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)NCCCCC(=O)N(CCCN)CCCCN)C(CCC(=O)NCCCCC(=O)N(CCCN)CCCCN)=C4C)c(C)c3C=C,,OK,SPERMIDINE
SPIRAMYCIN,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,,OK,SPIRAMYCIN
SPIRONOLACTONE,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,,OK,SPIRONOLACTONE
SR-01000075723,CS(=O)(=O)N1CCCC(NC(=O)[C@H](CCC2CCCCC2)NC(=O)c2ccc(CNC(=O)c3cnc4ccccn34)cc2)C1,,OK,SR-01000075723
SR-05000001623,CS(=O)(=O)N1CCCC(NC(=O)[C@H](CCC2CCCCC2)NC(=O)c2ccc(CNC(=O)c3cnc4ccccn34)cc2)C1,,OK,SR-05000001623
SR-3029,CCCn1nc(NS(C)(=O)=O)c2cc3cccc(C)c3nc21,,OK,SR-3029
SR-3306,O=C1NC(=NCc2cccs2)SC1=Cc1ccc2ncccc2c1,,OK,SR-3306
SR9011,CCCCCNC(=O)N1CCC(CN(Cc2ccc(Cl)cc2)Cc2ccc([N+](=O)[O-])s2)C1,,OK,SR9011
SR9243,Cc1cc(C)c(S(=O)(=O)N(CCc2cccc(Br)c2)Cc2ccc(-c3cccc(S(C)(=O)=O)c3)cc2)c(C)c1,,OK,SR9243
SRC KINASE INHIBITOR I,,,Manual,SRC KINASE INHIBITOR I
SRCI1,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,,OK,SRCI1
SRPIN340,O=C(Nc1cc(C(F)(F)F)ccc1N1CCCCC1)c1ccncc1,,OK,SRPIN340
SRT3025,,,Manual,SRT3025
SSR 504734,COc1c(C)c(C(=O)c2ccc(N)c(C(=O)O)c2)n2ccccc12,,OK,SSR 504734
SSR 69071,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,,OK,SSR 69071
SSR128129E,COc1c(C)c(C(=O)c2ccc(N)c(C(=O)O)c2)n2ccccc12,,OK,SSR128129E
STANOZOLOL,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,OK,STANOZOLOL
STATTIC,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2,,OK,STATTIC
STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,OK,STAUROSPORINE
STAVUDINE,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,,OK,STAVUDINE
STAVUDINE (D4T),Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,,OK,STAVUDINE (D4T)
STEMREGENIN 1,,,Manual,STEMREGENIN 1
STF-083010,O=S(=O)(/N=C/c1c(O)ccc2ccccc12)c1cccs1,,OK,STF-083010
STF-118804,Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,,OK,STF-118804
STF-62247,Cc1cccc(Nc2nc(-c3ccncc3)cs2)c1,,OK,STF-62247
STIBOGLUCONATE,,,Manual,STIBOGLUCONATE
STIGMASTEROL,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,OK,STIGMASTEROL
STK16-IN-1,,,Manual,STK16-IN-1
STREPTOMYCIN SULFATE,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,,OK,STREPTOMYCIN SULFATE
STREPTOZOCIN,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,,OK,STREPTOZOCIN
STRONTIUM RANELATE,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2],,OK,STRONTIUM RANELATE
STX-0119,,,Manual,STX-0119
SU11274,Cc1[nH]c(/C=C2/C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1,,OK,SU11274
SU5402,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,,OK,SU5402
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,,OK,SU6656
SUCCINYLCHOLINE CHLORIDE,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],,OK,SUCCINYLCHOLINE CHLORIDE
SUCCINYLCHOLINE CHLORIDE DIHYDRATE,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],,OK,SUCCINYLCHOLINE CHLORIDE DIHYDRATE
SUCRALOSE,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,,OK,SUCRALOSE
SUFUGOLIX,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,,OK,SUFUGOLIX
SULBACTAM,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],,OK,SULBACTAM
SULBACTAM SODIUM,,,Manual,SULBACTAM SODIUM
SULCONAZOLE NITRATE,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,,OK,SULCONAZOLE NITRATE
SULFACETAMIDE SODIUM,,,Manual,SULFACETAMIDE SODIUM
SULFADIAZINE,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,,OK,SULFADIAZINE
SULFADIMETHOXINE,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,OK,SULFADIMETHOXINE
SULFADOXINE,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,,OK,SULFADOXINE
SULFAGUANIDINE,N=C(N)NS(=O)(=O)c1ccc(N)cc1,,OK,SULFAGUANIDINE
SULFAMERAZINE,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,,OK,SULFAMERAZINE
SULFAMETER,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,,OK,SULFAMETER
SULFAMETHAZINE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,,OK,SULFAMETHAZINE
SULFAMETHIZOLE,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,OK,SULFAMETHIZOLE
SULFAMETHOXAZOLE,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,OK,SULFAMETHOXAZOLE
SULFAMETHOXYPYRIDAZINE,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,OK,SULFAMETHOXYPYRIDAZINE
SULFANILAMIDE,Cl.Cl.NS(=O)(=O)c1ccc(C/N=C/c2coc3ccccc3c2=O)cc1.NS(=O)(=O)c1ccc(C/N=C/c2coc3ccccc3c2=O)cc1.[Zn+2],,OK,SULFANILAMIDE
SULFAPHENAZOLE,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,,OK,SULFAPHENAZOLE
SULFAPYRIDINE,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,,OK,SULFAPYRIDINE
SULFASALAZINE,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,,OK,SULFASALAZINE
